user_id,username,country,registration_date,total_deposited,total_withdrawn,vip_status
3932,User3932,PL,2024-01-05,9434.86,3957.68,Silver
3933,User3933,SE,2023-07-10,1944.9,1833.73,Silver
3934,User3934,PL,2023-03-26,5855.51,3202.79,VIP
3935,User3935,NL,2023-09-26,2095.37,1498.19,Gold
3936,User3936,FR,2022-12-23,961.62,518.96,Regular
3937,User3937,DK,2022-11-23,5364.99,3995.53,Gold
3938,User3938,NL,2023-03-18,4300.34,3242.35,Silver
3939,User3939,DK,2023-08-07,6990.23,5300.19,VIP
3940,User3940,PL,2023-05-24,4215.03,3900.84,Regular
3941,User3941,IT,2023-09-23,5445.17,2314.04,Regular
3942,User3942,FR,2023-06-04,1395.22,682.92,Silver
3943,User3943,FR,2023-03-04,1557.46,833.89,VIP
3944,User3944,SE,2023-04-15,1916.22,946.91,VIP
3945,User3945,ES,2023-02-04,1507.48,682.66,Gold
3946,User3946,PL,2023-03-28,1737.31,807.6,Regular
3947,User3947,NO,2023-06-07,6283.8,3305.46,Gold
3948,User3948,UK,2022-12-30,6205.07,3468.67,Gold
3949,User3949,ES,2024-02-06,8366.83,3476.2,Silver
3950,User3950,DE,2023-06-01,8021.73,2928.67,VIP
3951,User3951,ES,2022-12-07,4090.89,3181.89,VIP
3952,User3952,DK,2022-11-21,634.58,454.83,Regular
3953,User3953,UK,2023-06-27,6445.0,2750.18,Gold
3954,User3954,SE,2022-08-16,7355.5,3444.64,VIP
3955,User3955,DE,2023-11-25,5610.65,2125.19,Regular
3956,User3956,DE,2022-09-11,6547.4,4141.28,Silver
3957,User3957,SE,2023-04-01,5630.66,4367.83,Gold
3958,User3958,DK,2023-10-25,5518.14,2533.63,Regular
3959,User3959,NO,2023-06-14,9148.6,4806.87,VIP
3960,User3960,UK,2023-02-14,1816.33,1203.55,Silver
3961,User3961,DE,2023-11-20,5995.33,2004.99,VIP
3962,User3962,ES,2022-09-04,2710.84,1610.11,Gold
3963,User3963,SE,2023-02-03,977.7,469.1,Silver
3964,User3964,DK,2023-02-02,7156.67,6507.21,Silver
3965,User3965,IT,2023-10-24,9386.25,8473.45,VIP
3966,User3966,DE,2023-04-26,6420.87,5224.27,Silver
3967,User3967,DK,2022-09-26,7312.2,3723.27,Regular
3968,User3968,NL,2023-09-16,2482.79,1947.44,VIP
3969,User3969,DE,2023-02-03,5876.61,2554.91,Silver
3970,User3970,FR,2023-09-06,7191.8,6363.94,Regular
3971,User3971,ES,2023-09-14,5155.83,3149.13,Regular
3972,User3972,UK,2022-11-01,6028.21,4374.52,Regular
3973,User3973,SE,2023-07-07,7172.11,3657.65,Gold
3974,User3974,FR,2023-03-31,2263.23,1465.68,Silver
3975,User3975,IT,2022-08-20,9640.87,4270.41,Regular
3976,User3976,SE,2023-12-26,7630.96,2741.35,Regular
3977,User3977,DK,2023-01-04,707.07,650.7,Regular
3978,User3978,NO,2023-03-23,6823.79,5310.75,Gold
3979,User3979,SE,2023-12-06,8734.87,3321.76,Regular
3980,User3980,UK,2022-12-20,4945.85,3478.76,VIP
3981,User3981,IT,2022-11-05,5516.25,4084.5,Regular
3982,User3982,UK,2023-07-04,1717.85,654.87,Gold
3983,User3983,ES,2023-09-02,3201.43,2669.79,VIP
3984,User3984,DE,2023-03-14,733.01,300.76,Silver
3985,User3985,DK,2023-08-22,6933.15,3458.46,VIP
3986,User3986,ES,2022-11-21,4247.15,2456.39,VIP
3987,User3987,ES,2022-08-21,9495.35,6245.76,VIP
3988,User3988,DK,2023-02-24,6890.15,6382.42,Silver
3989,User3989,IT,2022-10-21,6814.32,3395.23,Regular
3990,User3990,NO,2023-01-26,8576.27,7216.93,Regular
3991,User3991,ES,2023-10-16,4328.62,1985.51,Silver
3992,User3992,DK,2023-03-07,3039.26,1313.16,Regular
3993,User3993,NO,2023-11-09,1963.41,1821.24,Gold
3994,User3994,NO,2022-10-03,4649.05,4302.6,Gold
3995,User3995,NL,2023-12-10,5944.45,1825.3,Gold
3996,User3996,PL,2022-09-19,8809.55,7952.14,Gold
3997,User3997,FR,2023-07-22,142.89,43.37,Silver
3998,User3998,IT,2023-08-07,2619.84,2442.1,Regular
3999,User3999,FR,2023-05-15,6407.47,2137.88,Silver
4000,User4000,IT,2023-08-22,1381.24,548.04,Gold
4001,User4001,NL,2022-11-07,6858.23,3432.5,Silver
4002,User4002,NL,2023-03-28,9899.09,5914.61,Regular
4003,User4003,NO,2023-08-28,4839.18,2431.67,Silver
4004,User4004,DK,2023-03-10,162.69,118.59,Regular
4005,User4005,DE,2023-01-09,702.65,613.1,Silver
4006,User4006,PL,2023-12-08,6789.88,4021.07,Regular
4007,User4007,PL,2023-07-08,4610.43,1577.24,Silver
4008,User4008,IT,2023-01-18,7520.35,2386.02,Gold
4009,User4009,FR,2023-07-21,9991.37,7738.93,Silver
4010,User4010,IT,2022-09-08,9159.88,8350.14,VIP
4011,User4011,DK,2023-07-26,4007.02,2365.02,Gold
4012,User4012,UK,2023-10-10,7902.79,3214.27,Regular
4013,User4013,UK,2023-03-05,1421.7,956.81,Silver
4014,User4014,IT,2022-10-22,3080.06,2694.51,Regular
4015,User4015,ES,2023-06-13,2427.16,1656.4,VIP
4016,User4016,SE,2024-01-17,2003.95,843.25,Gold
4017,User4017,IT,2023-09-18,8637.84,8116.05,VIP
4018,User4018,DE,2022-10-10,9672.74,6662.75,Regular
4019,User4019,IT,2023-11-17,4936.72,3698.4,Gold
4020,User4020,DE,2023-09-11,4549.57,3168.65,VIP
4021,User4021,FR,2023-05-04,1978.18,769.24,VIP
4022,User4022,ES,2023-08-08,2917.05,1409.52,VIP
4023,User4023,NL,2023-07-05,4106.56,3185.22,Regular
4024,User4024,ES,2023-08-23,2097.13,1345.99,Gold
4025,User4025,PL,2023-08-19,8577.19,3534.36,Silver
4026,User4026,NO,2022-11-11,3430.46,1177.97,Silver
4027,User4027,DK,2023-02-22,8624.8,4793.57,Gold
4028,User4028,DK,2023-11-13,8534.2,3682.57,VIP
4029,User4029,PL,2023-10-27,7308.95,2676.3,Silver
4030,User4030,PL,2023-11-08,2896.53,1111.66,Gold
4031,User4031,FR,2023-05-28,6342.65,4951.28,VIP
4032,User4032,PL,2022-11-27,714.93,332.89,VIP
4033,User4033,DK,2023-09-05,3760.71,3055.3,Silver
4034,User4034,UK,2023-02-02,5208.1,4086.51,Regular
4035,User4035,SE,2023-01-04,3694.51,3460.98,VIP
4036,User4036,UK,2022-09-10,81.43,76.62,VIP
4037,User4037,UK,2023-04-09,2890.2,2171.16,Silver
4038,User4038,NO,2024-01-16,6165.62,4229.3,Silver
4039,User4039,DK,2023-06-25,6269.43,4660.98,Gold
4040,User4040,DE,2024-01-17,1916.43,1429.36,Regular
4041,User4041,NL,2022-10-19,6038.94,4076.27,Regular
4042,User4042,UK,2024-01-03,9438.18,8196.6,Gold
4043,User4043,DK,2022-08-12,4308.4,3519.64,Regular
4044,User4044,NL,2022-11-02,5149.68,3790.43,Gold
4045,User4045,UK,2023-09-30,9467.87,5504.11,VIP
4046,User4046,UK,2022-09-05,3939.17,1226.74,Regular
4047,User4047,NL,2022-12-24,7917.34,3221.78,Gold
4048,User4048,FR,2023-06-23,1929.94,1356.41,VIP
4049,User4049,ES,2023-09-07,376.31,208.12,Silver
4050,User4050,PL,2024-01-22,1324.83,1059.5,Gold
4051,User4051,FR,2024-01-04,8883.34,4190.04,Regular
4052,User4052,UK,2022-11-09,5904.38,4442.29,VIP
4053,User4053,FR,2023-08-20,7791.39,5601.45,Regular
4054,User4054,SE,2022-08-21,872.84,329.14,VIP
4055,User4055,UK,2022-09-19,8601.94,4680.66,VIP
4056,User4056,DE,2023-07-19,1079.16,683.33,Regular
4057,User4057,DK,2023-02-06,6884.78,6100.04,VIP
4058,User4058,ES,2023-06-26,1296.49,1183.67,VIP
4059,User4059,NL,2023-04-19,9211.9,6259.8,Regular
4060,User4060,DE,2023-05-21,2291.75,1314.47,Gold
4061,User4061,IT,2023-07-19,7385.89,5918.17,Gold
4062,User4062,DK,2023-09-26,5729.62,4199.68,Regular
4063,User4063,NL,2023-04-23,4083.05,1936.87,Gold
4064,User4064,NL,2023-06-22,7623.0,4567.93,Silver
4065,User4065,NO,2023-02-01,4703.21,3742.0,Regular
4066,User4066,SE,2024-02-07,875.63,285.42,Silver
4067,User4067,IT,2023-12-08,2462.27,1624.04,Silver
4068,User4068,FR,2023-09-23,2990.43,2148.74,VIP
4069,User4069,PL,2023-11-11,3702.38,1197.57,Gold
4070,User4070,SE,2023-09-23,5601.61,4789.83,Regular
4071,User4071,NO,2023-08-25,4241.94,1999.98,Gold
4072,User4072,SE,2024-01-04,1830.95,629.2,Silver
4073,User4073,SE,2023-07-16,4096.17,2952.3,Silver
4074,User4074,PL,2023-09-26,7149.32,3696.71,Gold
4075,User4075,DK,2023-12-21,5396.01,3507.01,Regular
4076,User4076,NL,2023-11-25,1231.96,845.26,Silver
4077,User4077,IT,2022-12-22,3173.87,1762.57,VIP
4078,User4078,UK,2023-04-30,6173.32,4659.62,Gold
4079,User4079,ES,2022-11-17,2652.51,1627.48,Silver
4080,User4080,ES,2023-10-11,9519.78,4187.35,Regular
4081,User4081,DE,2023-08-28,9887.06,4309.0,Regular
4082,User4082,FR,2023-02-24,1535.72,1177.1,Gold
4083,User4083,SE,2023-10-22,7269.78,6807.12,Gold
4084,User4084,FR,2023-12-06,2250.8,1224.49,Silver
4085,User4085,ES,2023-09-08,9311.5,2878.91,Gold
4086,User4086,NL,2023-07-22,3988.2,2450.14,Gold
4087,User4087,DE,2023-06-16,5339.11,3121.76,Silver
4088,User4088,FR,2024-01-26,4763.19,2693.71,Gold
4089,User4089,NO,2022-08-20,9608.43,7234.03,Regular
4090,User4090,PL,2023-02-09,6322.75,3248.49,VIP
4091,User4091,FR,2023-03-12,7610.0,5790.76,Gold
4092,User4092,FR,2022-10-10,3335.66,1373.84,Silver
4093,User4093,UK,2023-12-04,7517.41,6762.79,Regular
4094,User4094,DE,2023-09-15,1586.37,1422.92,Regular
4095,User4095,IT,2023-04-29,2574.64,851.43,Gold
4096,User4096,DE,2023-08-25,2475.1,1520.56,Gold
4097,User4097,NL,2023-01-13,2641.73,1228.26,Gold
4098,User4098,NO,2023-07-10,4838.29,1754.95,Silver
4099,User4099,SE,2023-11-05,1855.06,1096.98,Regular
4100,User4100,IT,2022-11-30,1653.66,880.09,Silver
4101,User4101,DK,2023-05-31,4485.07,1747.6,VIP
4102,User4102,SE,2023-06-23,8421.69,7330.12,Silver
4103,User4103,ES,2023-10-16,5436.97,3994.78,Regular
4104,User4104,DE,2023-07-25,1604.69,704.9,Gold
4105,User4105,SE,2024-01-07,7633.33,6087.34,Gold
4106,User4106,DK,2022-12-11,5207.54,4395.18,VIP
4107,User4107,ES,2022-09-18,679.81,610.48,Regular
4108,User4108,ES,2023-08-31,3212.33,2128.01,Silver
4109,User4109,NO,2023-12-29,1847.38,933.26,Regular
4110,User4110,DK,2023-10-26,8222.2,3115.67,VIP
4111,User4111,FR,2023-10-21,8237.93,7228.57,VIP
4112,User4112,FR,2023-08-11,949.32,607.99,VIP
4113,User4113,IT,2023-04-25,2373.34,1420.63,Gold
4114,User4114,SE,2023-10-17,9330.55,5376.36,Gold
4115,User4115,UK,2022-09-26,509.1,208.89,VIP
4116,User4116,PL,2023-02-21,5270.93,4929.57,Gold
4117,User4117,IT,2023-03-24,7144.63,4252.48,Regular
4118,User4118,IT,2023-03-18,4285.16,2104.02,Gold
4119,User4119,DE,2023-03-08,1081.16,639.18,Gold
4120,User4120,ES,2023-12-13,2051.01,1454.33,Regular
4121,User4121,NL,2022-10-29,444.72,288.53,VIP
4122,User4122,SE,2023-07-21,6163.6,2430.28,Regular
4123,User4123,SE,2022-08-14,8456.84,5808.1,Regular
4124,User4124,IT,2022-08-14,8718.12,7994.36,Silver
4125,User4125,PL,2022-12-09,3385.01,2341.09,Regular
4126,User4126,UK,2023-04-17,3818.17,3103.04,Regular
4127,User4127,NO,2023-04-25,9459.67,7289.02,VIP
4128,User4128,PL,2023-03-06,7788.66,5092.59,VIP
4129,User4129,DE,2022-10-09,9807.84,8317.37,VIP
4130,User4130,FR,2022-11-29,6242.79,5404.79,Silver
4131,User4131,DK,2022-08-27,6599.63,4823.64,Silver
4132,User4132,NL,2023-05-06,9819.35,7378.85,Regular
4133,User4133,NL,2022-10-18,9084.36,7943.11,Silver
4134,User4134,NO,2022-10-29,3534.19,2182.53,Silver
4135,User4135,NO,2022-09-24,8678.93,7929.08,Gold
4136,User4136,NO,2023-06-20,7427.31,3410.23,Regular
4137,User4137,FR,2023-12-27,1931.33,1428.69,VIP
4138,User4138,DE,2022-11-15,9393.97,8805.66,Regular
4139,User4139,SE,2022-09-13,4545.37,2876.54,VIP
4140,User4140,UK,2022-10-30,9939.85,7908.87,Regular
4141,User4141,NL,2023-05-01,4566.49,1898.76,VIP
4142,User4142,ES,2023-11-03,5000.14,1716.05,Gold
4143,User4143,NO,2023-01-25,798.3,574.27,Gold
4144,User4144,IT,2023-03-06,6061.59,3103.51,Silver
4145,User4145,UK,2023-11-02,1214.74,402.14,Regular
4146,User4146,SE,2022-10-16,4445.63,1600.77,Silver
4147,User4147,DE,2022-12-23,4601.34,2425.8,Regular
4148,User4148,UK,2023-08-05,6329.44,4125.18,Silver
4149,User4149,SE,2023-11-24,4173.67,2697.57,Regular
4150,User4150,PL,2022-08-27,6730.73,5364.03,Silver
4151,User4151,NL,2023-01-23,2824.17,1582.66,Regular
4152,User4152,NL,2023-12-31,828.67,284.32,VIP
4153,User4153,DK,2022-09-22,5872.81,4463.64,Gold
4154,User4154,DK,2023-09-13,7900.04,3269.54,Silver
4155,User4155,UK,2022-10-30,1438.29,598.62,Gold
4156,User4156,PL,2023-01-03,6449.81,2252.19,Gold
4157,User4157,ES,2023-09-20,2801.79,1370.53,Regular
4158,User4158,IT,2024-01-09,5717.94,3110.96,VIP
4159,User4159,FR,2023-11-13,7808.14,7404.16,VIP
4160,User4160,ES,2023-11-21,4842.3,3982.87,VIP
4161,User4161,NL,2023-08-21,5624.84,2369.18,Silver
4162,User4162,DE,2023-01-09,4447.29,1414.14,Silver
4163,User4163,PL,2022-11-20,5910.46,4472.24,Silver
4164,User4164,ES,2022-12-01,6347.51,3329.83,Gold
4165,User4165,SE,2024-01-11,1301.98,1077.13,Regular
4166,User4166,NO,2023-08-28,3058.64,2673.31,Silver
4167,User4167,ES,2023-12-09,3386.51,3160.29,VIP
4168,User4168,ES,2023-07-10,785.67,562.13,Gold
4169,User4169,NO,2023-07-06,4520.65,3602.39,Regular
4170,User4170,ES,2022-12-04,9245.77,5133.67,Gold
4171,User4171,DE,2023-10-21,9409.42,7834.01,Gold
4172,User4172,UK,2023-12-29,353.36,211.95,Regular
4173,User4173,DE,2024-01-04,5989.91,2352.24,Gold
4174,User4174,FR,2023-07-12,7763.95,3477.61,Gold
4175,User4175,NO,2023-08-08,2253.42,1534.15,Gold
4176,User4176,DE,2022-10-19,2265.52,1790.86,Silver
4177,User4177,SE,2022-12-07,2169.74,722.05,Gold
4178,User4178,DE,2023-04-10,833.2,686.88,Silver
4179,User4179,ES,2022-08-29,1436.2,1319.24,VIP
4180,User4180,FR,2024-01-11,6005.39,1843.79,Silver
4181,User4181,DK,2023-03-20,2328.59,1582.41,Regular
4182,User4182,SE,2023-06-02,5535.7,3625.18,Gold
4183,User4183,DE,2022-12-08,2134.32,798.72,Regular
4184,User4184,DK,2023-01-09,3755.54,1503.37,VIP
4185,User4185,SE,2022-12-14,8851.35,8292.64,Gold
4186,User4186,NO,2023-06-13,9140.67,7307.0,Silver
4187,User4187,NL,2023-06-10,1145.84,1054.27,Gold
4188,User4188,UK,2023-11-11,4748.82,3365.51,Silver
4189,User4189,NL,2023-11-13,9364.08,6942.68,Silver
4190,User4190,DK,2023-04-30,2336.73,1208.07,Gold
4191,User4191,DK,2022-12-18,6697.75,3844.08,Gold
4192,User4192,UK,2023-04-10,9046.24,4240.95,VIP
4193,User4193,DE,2023-10-24,7387.64,4761.71,Silver
4194,User4194,NL,2023-06-25,2429.24,1090.5,Silver
4195,User4195,ES,2023-04-13,461.21,330.15,Silver
4196,User4196,ES,2023-04-08,2606.18,1313.57,Silver
4197,User4197,NL,2023-05-10,1474.0,752.12,VIP
4198,User4198,NL,2023-04-18,8920.87,4359.86,VIP
4199,User4199,NO,2023-10-20,2861.62,2527.87,Gold
4200,User4200,FR,2023-12-20,7657.95,5281.19,Silver
4201,User4201,IT,2023-07-18,8364.41,7571.96,Regular
4202,User4202,DK,2022-09-09,1715.41,1120.43,Silver
4203,User4203,FR,2023-12-11,1031.95,389.38,Silver
4204,User4204,DE,2024-02-06,3254.3,2123.79,Silver
4205,User4205,ES,2023-01-10,5105.08,2782.05,Gold
4206,User4206,SE,2023-06-25,6191.89,3132.27,Silver
4207,User4207,PL,2023-10-14,781.75,367.53,Regular
4208,User4208,ES,2022-11-25,9333.06,6761.39,Silver
4209,User4209,NO,2023-06-25,7222.39,4319.47,Silver
4210,User4210,UK,2023-12-21,6526.99,5035.12,Regular
4211,User4211,NO,2023-05-04,1099.71,824.55,Regular
4212,User4212,DK,2023-07-13,3766.51,2478.58,Silver
4213,User4213,ES,2024-02-05,7721.73,6690.98,VIP
4214,User4214,PL,2024-02-07,900.4,743.41,Regular
4215,User4215,NL,2023-05-13,7537.85,5942.77,Regular
4216,User4216,NO,2022-12-08,7162.31,2688.24,Silver
4217,User4217,FR,2022-09-10,2889.61,1302.65,VIP
4218,User4218,IT,2023-03-26,4373.67,2304.16,Regular
4219,User4219,UK,2024-02-05,8391.9,7285.5,Regular
4220,User4220,SE,2023-04-10,1503.69,851.07,Regular
4221,User4221,ES,2023-07-22,2289.83,1025.42,VIP
4222,User4222,UK,2022-10-31,5245.8,4395.19,Regular
4223,User4223,DK,2023-08-11,2497.58,794.9,VIP
4224,User4224,PL,2023-11-06,7748.34,6582.24,Regular
4225,User4225,FR,2023-05-04,7675.6,4791.6,Regular
4226,User4226,PL,2023-03-06,3195.41,1751.86,VIP
4227,User4227,NL,2022-12-07,2117.07,1397.95,VIP
4228,User4228,SE,2022-12-30,2520.3,2362.15,Regular
4229,User4229,DK,2023-03-02,1729.67,892.71,Silver
4230,User4230,DK,2023-07-27,1687.55,1261.07,Gold
4231,User4231,DE,2022-12-07,9684.61,9067.82,VIP
4232,User4232,IT,2023-01-13,2225.16,1441.98,Silver
4233,User4233,FR,2022-08-29,7641.6,5102.85,VIP
4234,User4234,IT,2023-04-18,4873.79,2217.25,VIP
4235,User4235,DK,2023-09-05,8531.03,2727.4,Regular
4236,User4236,DE,2023-12-18,2206.71,1350.8,VIP
4237,User4237,FR,2023-11-26,6722.35,4256.35,Gold
4238,User4238,ES,2023-12-26,7861.47,7308.78,Gold
4239,User4239,ES,2022-10-01,9408.37,5578.87,VIP
4240,User4240,DK,2023-06-04,4756.87,2695.29,VIP
4241,User4241,DK,2023-01-29,1290.02,867.5,Gold
4242,User4242,ES,2023-04-27,6390.43,3923.9,Gold
4243,User4243,FR,2023-07-13,2406.87,1890.02,Regular
4244,User4244,DK,2022-08-18,8521.72,3136.95,VIP
4245,User4245,PL,2022-11-19,7443.18,3459.02,Gold
4246,User4246,DE,2022-12-15,6691.09,2579.32,Silver
4247,User4247,NL,2022-09-07,6892.74,3222.11,Regular
4248,User4248,NO,2023-09-16,1863.13,566.64,Silver
4249,User4249,NL,2023-06-17,6759.22,5607.56,Regular
4250,User4250,NO,2022-09-17,1245.82,983.81,Gold
4251,User4251,IT,2023-09-11,8071.26,3477.21,Silver
4252,User4252,PL,2023-12-15,9505.95,6978.11,Gold
4253,User4253,IT,2023-05-26,6304.92,2021.38,Regular
4254,User4254,SE,2022-12-09,1485.43,670.71,Gold
4255,User4255,ES,2022-11-10,9783.4,6079.45,Regular
4256,User4256,SE,2022-09-20,5165.06,1706.36,VIP
4257,User4257,NL,2023-12-22,841.16,576.41,Silver
4258,User4258,NL,2023-04-02,9637.9,8263.39,Silver
4259,User4259,ES,2023-09-11,9205.1,6208.02,Silver
4260,User4260,DK,2022-08-27,7508.51,4021.45,Regular
4261,User4261,ES,2023-07-18,2519.09,1545.88,Gold
4262,User4262,FR,2023-02-08,2464.21,999.76,Regular
4263,User4263,FR,2023-06-19,2342.3,1816.17,VIP
4264,User4264,NO,2023-08-06,6705.67,2893.45,Regular
4265,User4265,SE,2023-06-10,6301.11,4023.82,Gold
4266,User4266,DK,2023-12-19,8699.47,4322.1,VIP
4267,User4267,ES,2023-04-02,3530.28,1225.65,Gold
4268,User4268,SE,2023-12-23,7949.36,6506.98,Regular
4269,User4269,IT,2022-09-21,2540.32,2314.47,Regular
4270,User4270,NL,2024-02-06,5761.25,4838.26,Silver
4271,User4271,SE,2023-03-11,6756.02,5522.74,Gold
4272,User4272,IT,2023-05-22,5351.37,2680.23,Gold
4273,User4273,ES,2023-03-30,6056.82,3125.6,Silver
4274,User4274,UK,2022-11-18,4727.52,2818.96,VIP
4275,User4275,NL,2023-03-19,9891.7,7586.55,VIP
4276,User4276,DK,2023-04-24,1296.74,1209.75,Silver
4277,User4277,IT,2023-07-02,7552.94,3834.12,Gold
4278,User4278,FR,2023-05-20,2849.84,2082.65,Regular
4279,User4279,DK,2023-01-31,5175.06,3593.06,VIP
4280,User4280,SE,2023-04-23,4505.55,3594.35,Regular
4281,User4281,FR,2023-11-30,4220.18,3744.42,Regular
4282,User4282,DE,2022-09-22,5954.46,1939.56,Silver
4283,User4283,DK,2023-04-21,5205.35,4552.54,Gold
4284,User4284,DK,2023-12-28,2627.59,1057.36,Silver
4285,User4285,DE,2023-08-04,1793.51,1347.52,Gold
4286,User4286,SE,2023-03-02,7700.54,2418.52,Gold
4287,User4287,DE,2023-02-27,715.88,240.13,Silver
4288,User4288,DE,2023-12-05,4243.98,2582.89,VIP
4289,User4289,ES,2022-12-31,9731.45,8350.24,Regular
4290,User4290,FR,2023-09-03,3553.02,1363.27,Silver
4291,User4291,DK,2024-01-09,634.16,491.97,Gold
4292,User4292,FR,2023-10-08,8741.99,7685.07,Regular
4293,User4293,IT,2023-05-21,9548.13,3055.35,Regular
4294,User4294,NL,2023-04-16,7825.35,5638.12,Silver
4295,User4295,NL,2023-10-06,9475.99,6187.98,Regular
4296,User4296,IT,2022-12-24,7418.66,4791.01,Silver
4297,User4297,SE,2022-09-18,9872.03,4343.69,VIP
4298,User4298,UK,2022-12-24,4371.96,3615.01,Silver
4299,User4299,DK,2024-02-04,7495.94,3132.91,Gold
4300,User4300,FR,2023-03-17,8509.62,2726.24,Silver
4301,User4301,NL,2023-12-09,2296.57,1334.42,Regular
4302,User4302,ES,2023-06-20,6947.01,4220.16,Gold
4303,User4303,NO,2023-12-17,7651.78,3516.23,VIP
4304,User4304,ES,2024-01-24,538.36,392.99,VIP
4305,User4305,DK,2023-10-18,7049.46,4243.2,Gold
4306,User4306,NO,2022-10-09,1951.14,1569.79,Regular
4307,User4307,ES,2023-11-30,1633.45,1416.42,VIP
4308,User4308,DE,2024-02-02,2313.66,1350.45,VIP
4309,User4309,PL,2023-02-07,7822.9,2576.06,VIP
4310,User4310,DE,2023-07-23,913.66,558.06,Gold
4311,User4311,IT,2023-11-22,7705.43,5507.08,Silver
4312,User4312,NL,2023-08-20,703.41,272.7,Silver
4313,User4313,NO,2023-11-03,260.23,193.44,VIP
4314,User4314,NL,2024-01-12,2914.97,2565.04,Regular
4315,User4315,DE,2023-01-05,1459.41,1144.45,Gold
4316,User4316,NL,2023-11-11,1077.93,460.67,Regular
4317,User4317,NL,2023-12-14,8978.37,3709.8,Gold
4318,User4318,FR,2022-09-04,7264.63,2539.73,Gold
4319,User4319,NL,2023-03-31,174.27,145.43,Regular
4320,User4320,PL,2023-09-29,6462.85,3012.62,Gold
4321,User4321,NO,2024-01-11,3386.43,1161.35,VIP
4322,User4322,NL,2023-03-23,5022.18,3621.85,Gold
4323,User4323,FR,2023-06-01,8537.02,3389.51,VIP
4324,User4324,FR,2023-11-04,6753.85,2634.01,Gold
4325,User4325,FR,2023-01-12,3838.22,1256.4,Regular
4326,User4326,PL,2023-11-26,340.3,301.4,VIP
4327,User4327,DK,2023-09-17,3850.75,1974.07,Regular
4328,User4328,DE,2023-07-15,7232.84,5832.2,VIP
4329,User4329,PL,2023-08-12,1459.0,1046.26,Gold
4330,User4330,IT,2022-10-24,5929.15,5285.33,VIP
4331,User4331,IT,2023-04-20,4584.49,2989.83,VIP
4332,User4332,NL,2022-11-26,1081.05,528.75,Regular
4333,User4333,DE,2022-10-11,7134.01,3357.04,Silver
4334,User4334,IT,2024-02-04,3344.36,1399.87,Regular
4335,User4335,DE,2023-06-09,501.82,359.93,Silver
4336,User4336,DK,2023-12-05,2216.88,1764.83,Silver
4337,User4337,DE,2022-09-05,4585.68,1767.73,Gold
4338,User4338,DE,2023-09-21,4761.02,1930.1,Regular
4339,User4339,UK,2023-06-01,4901.77,4129.58,Regular
4340,User4340,FR,2022-10-10,1989.48,1111.46,Regular
4341,User4341,DK,2023-04-15,1046.77,820.68,VIP
4342,User4342,ES,2023-03-13,7731.76,3174.94,Silver
4343,User4343,DK,2023-11-13,8016.27,4968.7,Regular
4344,User4344,ES,2023-10-13,3689.63,1975.8,Regular
4345,User4345,UK,2022-09-25,6176.71,5788.17,Regular
4346,User4346,DE,2023-10-02,1901.57,1206.84,Gold
4347,User4347,DK,2023-01-27,275.06,115.14,Silver
4348,User4348,ES,2023-10-09,7676.33,2534.06,Regular
4349,User4349,ES,2024-01-05,5476.86,2155.96,VIP
4350,User4350,DE,2023-09-01,5084.51,2385.4,Gold
4351,User4351,DE,2022-11-30,361.03,341.5,VIP
4352,User4352,FR,2023-04-19,7737.86,3720.0,Silver
4353,User4353,FR,2023-10-27,5878.01,2949.06,Regular
4354,User4354,ES,2023-10-09,2496.56,1836.05,Regular
4355,User4355,FR,2023-07-24,6905.69,6215.09,Silver
4356,User4356,UK,2023-06-26,6114.8,2548.45,Regular
4357,User4357,ES,2023-10-19,5791.86,3535.1,VIP
4358,User4358,FR,2023-06-07,5433.04,4652.84,Gold
4359,User4359,UK,2022-11-22,1523.67,773.63,Regular
4360,User4360,DE,2023-01-15,7843.83,2691.72,Gold
4361,User4361,UK,2023-02-17,5093.22,4346.56,VIP
4362,User4362,NL,2023-12-13,8889.15,6031.08,VIP
4363,User4363,FR,2023-10-16,5814.08,2621.24,Gold
4364,User4364,SE,2022-10-07,6784.19,6356.46,VIP
4365,User4365,DK,2023-12-15,5662.05,1889.8,VIP
4366,User4366,FR,2023-09-03,9987.63,3880.71,Regular
4367,User4367,NL,2023-10-14,641.86,261.24,Regular
4368,User4368,PL,2022-09-27,2415.28,1195.4,Silver
4369,User4369,DE,2023-12-21,7275.62,5324.01,Regular
4370,User4370,UK,2023-12-11,6691.35,2204.92,Regular
4371,User4371,FR,2023-05-03,8720.45,7041.51,VIP
4372,User4372,ES,2022-09-24,537.79,400.82,VIP
4373,User4373,NL,2023-06-15,2189.83,1110.7,Regular
4374,User4374,FR,2022-09-04,6881.91,6513.43,Regular
4375,User4375,DE,2023-08-13,4093.21,2742.21,Gold
4376,User4376,UK,2022-11-14,4229.05,1604.91,Gold
4377,User4377,NL,2023-06-28,1862.68,620.38,Silver
4378,User4378,FR,2023-09-11,9514.22,3995.32,Regular
4379,User4379,UK,2023-05-19,2895.88,1333.06,Silver
4380,User4380,DK,2023-05-12,5337.9,2854.07,Gold
4381,User4381,FR,2022-12-29,7074.04,6079.58,VIP
4382,User4382,DK,2023-09-01,7231.48,4722.83,Silver
4383,User4383,DK,2022-11-13,3259.38,1977.64,Regular
4384,User4384,PL,2022-12-09,4032.68,3344.16,Regular
4385,User4385,IT,2022-09-16,6828.9,5250.48,Gold
