user_id,username,country,vip_status,registration_date,total_deposited,total_withdrawn,lifetime_bets,lifetime_staked,lifetime_won,lifetime_GGR
3993,User3993,NO,Gold,2023-11-09,1963.41,1821.24,29,8227.48,12682.38,-4454.9
3994,User3994,NO,Gold,2022-10-03,4649.05,4302.6,48,12833.63,18444.07,-5610.44
3995,User3995,NL,Gold,2023-12-10,5944.45,1825.3,3,951.27,0.0,951.27
3996,User3996,PL,Gold,2022-09-19,8809.55,7952.14,22,4882.11,4496.21,385.9
3997,User3997,FR,Silver,2023-07-22,142.89,43.37,15,3736.18,4849.51,-1113.33
3998,User3998,IT,Regular,2023-08-07,2619.84,2442.1,44,12022.42,9320.88,2701.54
3999,User3999,FR,Silver,2023-05-15,6407.47,2137.88,12,2430.52,3534.63,-1104.11
4000,User4000,IT,Gold,2023-08-22,1381.24,548.04,7,1923.56,2922.43,-998.87
4001,User4001,NL,Silver,2022-11-07,6858.23,3432.5,27,5158.98,7840.26,-2681.28
4002,User4002,NL,Regular,2023-03-28,9899.09,5914.61,20,4473.88,7073.07,-2599.19
4003,User4003,NO,Silver,2023-08-28,4839.18,2431.67,2,450.67,773.48,-322.81
4004,User4004,DK,Regular,2023-03-10,162.69,118.59,8,2366.13,1842.93,523.2
4005,User4005,DE,Silver,2023-01-09,702.65,613.1,21,5469.19,11789.95,-6320.76
4006,User4006,PL,Regular,2023-12-08,6789.88,4021.07,37,9883.41,8750.2,1133.21
4007,User4007,PL,Silver,2023-07-08,4610.43,1577.24,39,8671.82,8761.43,-89.61
4008,User4008,IT,Gold,2023-01-18,7520.35,2386.02,12,2967.15,3138.9,-171.75
4009,User4009,FR,Silver,2023-07-21,9991.37,7738.93,45,10819.19,19389.24,-8570.05
4010,User4010,IT,VIP,2022-09-08,9159.88,8350.14,38,10102.97,13785.62,-3682.65
4011,User4011,DK,Gold,2023-07-26,4007.02,2365.02,47,12400.3,17334.09,-4933.79
4012,User4012,UK,Regular,2023-10-10,7902.79,3214.27,30,6740.83,8580.4,-1839.57
4013,User4013,UK,Silver,2023-03-05,1421.7,956.81,44,12787.56,14957.95,-2170.39
4014,User4014,IT,Regular,2022-10-22,3080.06,2694.51,17,3239.77,5853.57,-2613.8
4015,User4015,ES,VIP,2023-06-13,2427.16,1656.4,15,3361.75,3835.13,-473.38
4016,User4016,SE,Gold,2024-01-17,2003.95,843.25,19,4812.12,6990.7,-2178.58
4017,User4017,IT,VIP,2023-09-18,8637.84,8116.05,35,9774.65,9968.13,-193.48
4018,User4018,DE,Regular,2022-10-10,9672.74,6662.75,28,7346.54,12431.15,-5084.61
4019,User4019,IT,Gold,2023-11-17,4936.72,3698.4,17,5010.48,7392.56,-2382.08
4020,User4020,DE,VIP,2023-09-11,4549.57,3168.65,32,9534.14,13782.65,-4248.51
4021,User4021,FR,VIP,2023-05-04,1978.18,769.24,29,7719.44,9988.54,-2269.1
4022,User4022,ES,VIP,2023-08-08,2917.05,1409.52,8,1549.99,2775.27,-1225.28
4023,User4023,NL,Regular,2023-07-05,4106.56,3185.22,32,7012.53,9003.63,-1991.1
4024,User4024,ES,Gold,2023-08-23,2097.13,1345.99,23,5631.08,4113.3,1517.78
4025,User4025,PL,Silver,2023-08-19,8577.19,3534.36,39,9811.82,14525.15,-4713.33
4026,User4026,NO,Silver,2022-11-11,3430.46,1177.97,24,5532.99,6092.01,-559.02
4027,User4027,DK,Gold,2023-02-22,8624.8,4793.57,12,2927.11,4521.8,-1594.69
4028,User4028,DK,VIP,2023-11-13,8534.2,3682.57,3,740.28,71.24,669.04
4029,User4029,PL,Silver,2023-10-27,7308.95,2676.3,26,6770.82,7175.51,-404.69
4030,User4030,PL,Gold,2023-11-08,2896.53,1111.66,45,11065.92,11736.58,-670.66
4031,User4031,FR,VIP,2023-05-28,6342.65,4951.28,7,2203.61,5000.34,-2796.73
4032,User4032,PL,VIP,2022-11-27,714.93,332.89,21,5014.41,8093.5,-3079.09
4033,User4033,DK,Silver,2023-09-05,3760.71,3055.3,49,11237.24,16127.29,-4890.05
4034,User4034,UK,Regular,2023-02-02,5208.1,4086.51,46,11934.76,10831.85,1102.91
4035,User4035,SE,VIP,2023-01-04,3694.51,3460.98,50,11622.75,10362.5,1260.25
4036,User4036,UK,VIP,2022-09-10,81.43,76.62,34,7998.25,11743.37,-3745.12
4037,User4037,UK,Silver,2023-04-09,2890.2,2171.16,25,6424.55,3950.65,2473.9
4038,User4038,NO,Silver,2024-01-16,6165.62,4229.3,10,2524.64,256.86,2267.78
4039,User4039,DK,Gold,2023-06-25,6269.43,4660.98,15,3250.68,3538.14,-287.46
4040,User4040,DE,Regular,2024-01-17,1916.43,1429.36,10,2488.01,4852.47,-2364.46
4041,User4041,NL,Regular,2022-10-19,6038.94,4076.27,36,9298.7,7565.83,1732.87
4042,User4042,UK,Gold,2024-01-03,9438.18,8196.6,41,10291.33,8400.33,1891.0
4043,User4043,DK,Regular,2022-08-12,4308.4,3519.64,37,9659.93,15533.07,-5873.14
4044,User4044,NL,Gold,2022-11-02,5149.68,3790.43,42,9113.88,13776.59,-4662.71
4045,User4045,UK,VIP,2023-09-30,9467.87,5504.11,33,9310.33,16918.13,-7607.8
4046,User4046,UK,Regular,2022-09-05,3939.17,1226.74,3,579.82,1252.97,-673.15
4047,User4047,NL,Gold,2022-12-24,7917.34,3221.78,4,971.1,2878.71,-1907.61
4048,User4048,FR,VIP,2023-06-23,1929.94,1356.41,50,13128.98,13011.03,117.95
4049,User4049,ES,Silver,2023-09-07,376.31,208.12,17,5087.22,6666.39,-1579.17
4050,User4050,PL,Gold,2024-01-22,1324.83,1059.5,9,1732.87,2693.49,-960.62
4051,User4051,FR,Regular,2024-01-04,8883.34,4190.04,4,1211.72,2575.47,-1363.75
4052,User4052,UK,VIP,2022-11-09,5904.38,4442.29,7,1375.06,2071.34,-696.28
4053,User4053,FR,Regular,2023-08-20,7791.39,5601.45,16,4618.25,5384.65,-766.4
4054,User4054,SE,VIP,2022-08-21,872.84,329.14,35,8584.39,10713.53,-2129.14
4055,User4055,UK,VIP,2022-09-19,8601.94,4680.66,15,3555.13,1549.6,2005.53
4056,User4056,DE,Regular,2023-07-19,1079.16,683.33,4,1244.49,2823.25,-1578.76
4057,User4057,DK,VIP,2023-02-06,6884.78,6100.04,28,6585.36,6950.83,-365.47
4058,User4058,ES,VIP,2023-06-26,1296.49,1183.67,18,4004.43,4269.49,-265.06
4059,User4059,NL,Regular,2023-04-19,9211.9,6259.8,17,3692.2,4623.57,-931.37
4060,User4060,DE,Gold,2023-05-21,2291.75,1314.47,50,11218.0,17710.13,-6492.13
4061,User4061,IT,Gold,2023-07-19,7385.89,5918.17,50,12854.96,19527.09,-6672.13
4062,User4062,DK,Regular,2023-09-26,5729.62,4199.68,16,4342.69,2353.01,1989.68
4063,User4063,NL,Gold,2023-04-23,4083.05,1936.87,33,8208.95,8207.83,1.12
4064,User4064,NL,Silver,2023-06-22,7623.0,4567.93,37,9042.35,12270.18,-3227.83
4065,User4065,NO,Regular,2023-02-01,4703.21,3742.0,47,12159.57,16674.8,-4515.23
4066,User4066,SE,Silver,2024-02-07,875.63,285.42,19,4593.57,4592.88,0.69
4067,User4067,IT,Silver,2023-12-08,2462.27,1624.04,44,10962.05,17692.47,-6730.42
4068,User4068,FR,VIP,2023-09-23,2990.43,2148.74,32,9887.22,8737.78,1149.44
4069,User4069,PL,Gold,2023-11-11,3702.38,1197.57,32,8016.25,11216.09,-3199.84
4070,User4070,SE,Regular,2023-09-23,5601.61,4789.83,18,5094.41,8358.66,-3264.25
4071,User4071,NO,Gold,2023-08-25,4241.94,1999.98,37,8612.2,13096.28,-4484.08
4072,User4072,SE,Silver,2024-01-04,1830.95,629.2,44,8722.74,9292.06,-569.32
4073,User4073,SE,Silver,2023-07-16,4096.17,2952.3,4,844.92,266.64,578.28
4074,User4074,PL,Gold,2023-09-26,7149.32,3696.71,26,5673.57,4791.7,881.87
4075,User4075,DK,Regular,2023-12-21,5396.01,3507.01,12,2631.98,1744.31,887.67
4076,User4076,NL,Silver,2023-11-25,1231.96,845.26,19,4905.24,5821.16,-915.92
4077,User4077,IT,VIP,2022-12-22,3173.87,1762.57,50,13881.34,16600.39,-2719.05
4078,User4078,UK,Gold,2023-04-30,6173.32,4659.62,34,7383.71,9816.93,-2433.22
4079,User4079,ES,Silver,2022-11-17,2652.51,1627.48,13,3232.65,4994.6,-1761.95
4080,User4080,ES,Regular,2023-10-11,9519.78,4187.35,46,13802.64,18532.09,-4729.45
4081,User4081,DE,Regular,2023-08-28,9887.06,4309.0,44,10276.16,9413.32,862.84
4082,User4082,FR,Gold,2023-02-24,1535.72,1177.1,38,8598.22,12205.34,-3607.12
4083,User4083,SE,Gold,2023-10-22,7269.78,6807.12,37,9539.38,10910.55,-1371.17
4084,User4084,FR,Silver,2023-12-06,2250.8,1224.49,47,12428.6,18557.31,-6128.71
4085,User4085,ES,Gold,2023-09-08,9311.5,2878.91,24,7076.76,5131.2,1945.56
4086,User4086,NL,Gold,2023-07-22,3988.2,2450.14,19,4298.42,7152.47,-2854.05
4087,User4087,DE,Silver,2023-06-16,5339.11,3121.76,35,8761.33,9095.31,-333.98
4088,User4088,FR,Gold,2024-01-26,4763.19,2693.71,42,10438.89,10969.7,-530.81
4089,User4089,NO,Regular,2022-08-20,9608.43,7234.03,39,9440.41,12621.69,-3181.28
4090,User4090,PL,VIP,2023-02-09,6322.75,3248.49,25,6554.25,9719.34,-3165.09
4091,User4091,FR,Gold,2023-03-12,7610.0,5790.76,8,1541.37,334.53,1206.84
4092,User4092,FR,Silver,2022-10-10,3335.66,1373.84,15,3100.13,1420.16,1679.97
4093,User4093,UK,Regular,2023-12-04,7517.41,6762.79,1,372.01,781.22,-409.21
4094,User4094,DE,Regular,2023-09-15,1586.37,1422.92,20,5385.09,4194.1,1190.99
4095,User4095,IT,Gold,2023-04-29,2574.64,851.43,18,3410.42,4627.84,-1217.42
4096,User4096,DE,Gold,2023-08-25,2475.1,1520.56,27,5648.3,7510.28,-1861.98
4097,User4097,NL,Gold,2023-01-13,2641.73,1228.26,36,9823.35,13792.48,-3969.13
4098,User4098,NO,Silver,2023-07-10,4838.29,1754.95,1,140.54,0.0,140.54
4099,User4099,SE,Regular,2023-11-05,1855.06,1096.98,27,6149.32,8157.64,-2008.32
4100,User4100,IT,Silver,2022-11-30,1653.66,880.09,50,11150.96,18194.33,-7043.37
4101,User4101,DK,VIP,2023-05-31,4485.07,1747.6,23,5467.04,5277.8,189.24
4102,User4102,SE,Silver,2023-06-23,8421.69,7330.12,43,10066.52,14078.97,-4012.45
4103,User4103,ES,Regular,2023-10-16,5436.97,3994.78,23,6065.77,5080.48,985.29
4104,User4104,DE,Gold,2023-07-25,1604.69,704.9,49,12328.36,13851.5,-1523.14
4105,User4105,SE,Gold,2024-01-07,7633.33,6087.34,37,9222.71,15387.13,-6164.42
4106,User4106,DK,VIP,2022-12-11,5207.54,4395.18,28,7374.19,8306.54,-932.35
4107,User4107,ES,Regular,2022-09-18,679.81,610.48,21,4182.96,5218.31,-1035.35
4108,User4108,ES,Silver,2023-08-31,3212.33,2128.01,3,838.76,836.86,1.9
4109,User4109,NO,Regular,2023-12-29,1847.38,933.26,18,4960.37,3635.94,1324.43
4110,User4110,DK,VIP,2023-10-26,8222.2,3115.67,8,1366.36,2104.42,-738.06
4111,User4111,FR,VIP,2023-10-21,8237.93,7228.57,5,1731.02,2121.77,-390.75
4112,User4112,FR,VIP,2023-08-11,949.32,607.99,34,7949.88,9656.73,-1706.85
4113,User4113,IT,Gold,2023-04-25,2373.34,1420.63,19,5198.08,6460.79,-1262.71
4114,User4114,SE,Gold,2023-10-17,9330.55,5376.36,39,10577.3,13670.96,-3093.66
4115,User4115,UK,VIP,2022-09-26,509.1,208.89,23,7777.58,11814.78,-4037.2
4116,User4116,PL,Gold,2023-02-21,5270.93,4929.57,43,12540.14,10931.8,1608.34
4117,User4117,IT,Regular,2023-03-24,7144.63,4252.48,46,12468.42,20519.67,-8051.25
4118,User4118,IT,Gold,2023-03-18,4285.16,2104.02,4,602.12,0.0,602.12
4119,User4119,DE,Gold,2023-03-08,1081.16,639.18,34,9214.68,15940.15,-6725.47
4120,User4120,ES,Regular,2023-12-13,2051.01,1454.33,47,9924.32,15962.68,-6038.36
4121,User4121,NL,VIP,2022-10-29,444.72,288.53,39,10456.53,10824.41,-367.88
4122,User4122,SE,Regular,2023-07-21,6163.6,2430.28,28,6013.65,7989.74,-1976.09
4123,User4123,SE,Regular,2022-08-14,8456.84,5808.1,28,7212.68,10884.27,-3671.59
4124,User4124,IT,Silver,2022-08-14,8718.12,7994.36,5,1675.83,752.39,923.44
4125,User4125,PL,Regular,2022-12-09,3385.01,2341.09,21,8124.97,3322.99,4801.98
4126,User4126,UK,Regular,2023-04-17,3818.17,3103.04,17,5030.65,3889.19,1141.46
4127,User4127,NO,VIP,2023-04-25,9459.67,7289.02,19,3535.84,3610.63,-74.79
4128,User4128,PL,VIP,2023-03-06,7788.66,5092.59,36,10433.44,11798.05,-1364.61
4129,User4129,DE,VIP,2022-10-09,9807.84,8317.37,37,10062.28,16368.85,-6306.57
4130,User4130,FR,Silver,2022-11-29,6242.79,5404.79,17,4461.09,4834.33,-373.24
4131,User4131,DK,Silver,2022-08-27,6599.63,4823.64,30,7576.72,9650.33,-2073.61
4132,User4132,NL,Regular,2023-05-06,9819.35,7378.85,29,6875.25,4325.74,2549.51
4133,User4133,NL,Silver,2022-10-18,9084.36,7943.11,39,9463.53,14582.29,-5118.76
4134,User4134,NO,Silver,2022-10-29,3534.19,2182.53,40,10575.17,13892.02,-3316.85
4135,User4135,NO,Gold,2022-09-24,8678.93,7929.08,27,7407.12,9771.04,-2363.92
4136,User4136,NO,Regular,2023-06-20,7427.31,3410.23,25,5276.73,10025.29,-4748.56
4137,User4137,FR,VIP,2023-12-27,1931.33,1428.69,44,11710.78,16418.14,-4707.36
4138,User4138,DE,Regular,2022-11-15,9393.97,8805.66,22,5962.88,6620.43,-657.55
4139,User4139,SE,VIP,2022-09-13,4545.37,2876.54,6,1158.9,1394.12,-235.22
4140,User4140,UK,Regular,2022-10-30,9939.85,7908.87,33,8572.94,12893.59,-4320.65
4141,User4141,NL,VIP,2023-05-01,4566.49,1898.76,15,3378.25,4972.99,-1594.74
4142,User4142,ES,Gold,2023-11-03,5000.14,1716.05,11,2879.46,4529.4,-1649.94
4143,User4143,NO,Gold,2023-01-25,798.3,574.27,17,4226.37,5312.16,-1085.79
4144,User4144,IT,Silver,2023-03-06,6061.59,3103.51,50,13143.87,14881.3,-1737.43
4145,User4145,UK,Regular,2023-11-02,1214.74,402.14,7,2000.28,2753.46,-753.18
4146,User4146,SE,Silver,2022-10-16,4445.63,1600.77,35,9845.92,6462.59,3383.33
4147,User4147,DE,Regular,2022-12-23,4601.34,2425.8,45,12879.26,16176.88,-3297.62
4148,User4148,UK,Silver,2023-08-05,6329.44,4125.18,1,387.62,0.0,387.62
4149,User4149,SE,Regular,2023-11-24,4173.67,2697.57,17,4086.88,3832.06,254.82
4150,User4150,PL,Silver,2022-08-27,6730.73,5364.03,2,753.78,4160.14,-3406.36
4151,User4151,NL,Regular,2023-01-23,2824.17,1582.66,41,9722.37,7841.68,1880.69
4152,User4152,NL,VIP,2023-12-31,828.67,284.32,25,6584.12,8537.31,-1953.19
4153,User4153,DK,Gold,2022-09-22,5872.81,4463.64,8,2096.86,3523.51,-1426.65
4154,User4154,DK,Silver,2023-09-13,7900.04,3269.54,32,8388.4,10904.36,-2515.96
4155,User4155,UK,Gold,2022-10-30,1438.29,598.62,36,8397.14,9566.59,-1169.45
4156,User4156,PL,Gold,2023-01-03,6449.81,2252.19,47,11475.27,17396.41,-5921.14
4157,User4157,ES,Regular,2023-09-20,2801.79,1370.53,19,4116.79,4383.53,-266.74
4158,User4158,IT,VIP,2024-01-09,5717.94,3110.96,39,10303.53,10781.07,-477.54
4159,User4159,FR,VIP,2023-11-13,7808.14,7404.16,28,7110.92,6821.67,289.25
4160,User4160,ES,VIP,2023-11-21,4842.3,3982.87,40,9611.81,9740.22,-128.41
4161,User4161,NL,Silver,2023-08-21,5624.84,2369.18,13,3281.72,799.07,2482.65
4162,User4162,DE,Silver,2023-01-09,4447.29,1414.14,34,8503.94,13358.98,-4855.04
4163,User4163,PL,Silver,2022-11-20,5910.46,4472.24,39,9314.14,13798.62,-4484.48
4164,User4164,ES,Gold,2022-12-01,6347.51,3329.83,29,6039.41,7697.1,-1657.69
4165,User4165,SE,Regular,2024-01-11,1301.98,1077.13,30,7567.4,11036.02,-3468.62
4166,User4166,NO,Silver,2023-08-28,3058.64,2673.31,48,12111.11,12943.07,-831.96
4167,User4167,ES,VIP,2023-12-09,3386.51,3160.29,7,2280.31,3010.86,-730.55
4168,User4168,ES,Gold,2023-07-10,785.67,562.13,46,12969.22,12840.84,128.38
4169,User4169,NO,Regular,2023-07-06,4520.65,3602.39,27,6094.13,9495.12,-3400.99
4170,User4170,ES,Gold,2022-12-04,9245.77,5133.67,12,2957.56,1309.22,1648.34
4171,User4171,DE,Gold,2023-10-21,9409.42,7834.01,45,11936.55,15856.97,-3920.42
4172,User4172,UK,Regular,2023-12-29,353.36,211.95,14,3512.83,2902.8,610.03
4173,User4173,DE,Gold,2024-01-04,5989.91,2352.24,10,2486.12,978.29,1507.83
4174,User4174,FR,Gold,2023-07-12,7763.95,3477.61,38,10434.6,10092.32,342.28
4175,User4175,NO,Gold,2023-08-08,2253.42,1534.15,16,4557.67,9295.28,-4737.61
4176,User4176,DE,Silver,2022-10-19,2265.52,1790.86,33,7529.92,7838.58,-308.66
4177,User4177,SE,Gold,2022-12-07,2169.74,722.05,25,6337.91,7474.89,-1136.98
4178,User4178,DE,Silver,2023-04-10,833.2,686.88,19,5806.98,11503.42,-5696.44
4179,User4179,ES,VIP,2022-08-29,1436.2,1319.24,8,1161.22,597.61,563.61
4180,User4180,FR,Silver,2024-01-11,6005.39,1843.79,11,2058.21,3759.15,-1700.94
4181,User4181,DK,Regular,2023-03-20,2328.59,1582.41,5,1582.04,1821.06,-239.02
4182,User4182,SE,Gold,2023-06-02,5535.7,3625.18,16,3125.5,2836.7,288.8
4183,User4183,DE,Regular,2022-12-08,2134.32,798.72,9,1925.14,1727.01,198.13
4184,User4184,DK,VIP,2023-01-09,3755.54,1503.37,25,5936.35,8930.7,-2994.35
4185,User4185,SE,Gold,2022-12-14,8851.35,8292.64,14,3972.62,5604.08,-1631.46
4186,User4186,NO,Silver,2023-06-13,9140.67,7307.0,10,2567.94,5058.88,-2490.94
4187,User4187,NL,Gold,2023-06-10,1145.84,1054.27,42,10006.16,11528.46,-1522.3
4188,User4188,UK,Silver,2023-11-11,4748.82,3365.51,39,9744.66,16504.39,-6759.73
4189,User4189,NL,Silver,2023-11-13,9364.08,6942.68,42,12331.04,15415.27,-3084.23
4190,User4190,DK,Gold,2023-04-30,2336.73,1208.07,1,38.06,0.0,38.06
4191,User4191,DK,Gold,2022-12-18,6697.75,3844.08,7,2061.77,2558.51,-496.74
4192,User4192,UK,VIP,2023-04-10,9046.24,4240.95,14,2898.45,3913.3,-1014.85
4193,User4193,DE,Silver,2023-10-24,7387.64,4761.71,29,7231.04,11248.92,-4017.88
4194,User4194,NL,Silver,2023-06-25,2429.24,1090.5,1,489.49,0.0,489.49
4195,User4195,ES,Silver,2023-04-13,461.21,330.15,28,8174.87,8542.91,-368.04
4196,User4196,ES,Silver,2023-04-08,2606.18,1313.57,29,7340.41,7929.92,-589.51
4197,User4197,NL,VIP,2023-05-10,1474.0,752.12,18,3935.82,1772.17,2163.65
4198,User4198,NL,VIP,2023-04-18,8920.87,4359.86,49,12171.79,11915.52,256.27
4199,User4199,NO,Gold,2023-10-20,2861.62,2527.87,7,1666.27,3706.85,-2040.58
4200,User4200,FR,Silver,2023-12-20,7657.95,5281.19,30,8374.77,10241.73,-1866.96
4201,User4201,IT,Regular,2023-07-18,8364.41,7571.96,19,4937.56,4934.1,3.46
4202,User4202,DK,Silver,2022-09-09,1715.41,1120.43,42,11678.8,13857.47,-2178.67
4203,User4203,FR,Silver,2023-12-11,1031.95,389.38,35,7331.07,8191.94,-860.87
4204,User4204,DE,Silver,2024-02-06,3254.3,2123.79,35,7604.82,8554.3,-949.48
4205,User4205,ES,Gold,2023-01-10,5105.08,2782.05,10,2106.83,3124.9,-1018.07
4206,User4206,SE,Silver,2023-06-25,6191.89,3132.27,3,1191.96,3094.77,-1902.81
4207,User4207,PL,Regular,2023-10-14,781.75,367.53,17,4776.66,6100.55,-1323.89
4208,User4208,ES,Silver,2022-11-25,9333.06,6761.39,29,8724.08,10951.53,-2227.45
4209,User4209,NO,Silver,2023-06-25,7222.39,4319.47,48,14115.37,17327.05,-3211.68
4210,User4210,UK,Regular,2023-12-21,6526.99,5035.12,47,11291.97,16991.31,-5699.34
4211,User4211,NO,Regular,2023-05-04,1099.71,824.55,31,7679.45,13169.41,-5489.96
4212,User4212,DK,Silver,2023-07-13,3766.51,2478.58,23,5707.49,10607.39,-4899.9
4213,User4213,ES,VIP,2024-02-05,7721.73,6690.98,8,2033.52,1561.28,472.24
4214,User4214,PL,Regular,2024-02-07,900.4,743.41,32,7250.31,8519.45,-1269.14
4215,User4215,NL,Regular,2023-05-13,7537.85,5942.77,15,4400.15,2733.32,1666.83
4216,User4216,NO,Silver,2022-12-08,7162.31,2688.24,29,7183.99,10656.87,-3472.88
4217,User4217,FR,VIP,2022-09-10,2889.61,1302.65,37,8812.25,7881.74,930.51
4218,User4218,IT,Regular,2023-03-26,4373.67,2304.16,43,10851.03,17619.11,-6768.08
4219,User4219,UK,Regular,2024-02-05,8391.9,7285.5,6,2018.03,3624.43,-1606.4
4220,User4220,SE,Regular,2023-04-10,1503.69,851.07,24,5639.99,3825.13,1814.86
4221,User4221,ES,VIP,2023-07-22,2289.83,1025.42,18,3787.34,3842.61,-55.27
4222,User4222,UK,Regular,2022-10-31,5245.8,4395.19,3,756.07,554.22,201.85
4223,User4223,DK,VIP,2023-08-11,2497.58,794.9,14,4691.44,6342.94,-1651.5
4224,User4224,PL,Regular,2023-11-06,7748.34,6582.24,9,2426.17,3860.03,-1433.86
4225,User4225,FR,Regular,2023-05-04,7675.6,4791.6,50,12346.62,11740.45,606.17
4226,User4226,PL,VIP,2023-03-06,3195.41,1751.86,39,10844.28,12709.93,-1865.65
4227,User4227,NL,VIP,2022-12-07,2117.07,1397.95,10,2693.82,2826.15,-132.33
4228,User4228,SE,Regular,2022-12-30,2520.3,2362.15,15,4719.4,5586.17,-866.77
4229,User4229,DK,Silver,2023-03-02,1729.67,892.71,17,4416.04,3959.74,456.3
4230,User4230,DK,Gold,2023-07-27,1687.55,1261.07,34,7829.9,11425.76,-3595.86
4231,User4231,DE,VIP,2022-12-07,9684.61,9067.82,28,7659.49,7609.78,49.71
4232,User4232,IT,Silver,2023-01-13,2225.16,1441.98,3,802.79,1455.88,-653.09
4233,User4233,FR,VIP,2022-08-29,7641.6,5102.85,2,241.42,281.46,-40.04
4234,User4234,IT,VIP,2023-04-18,4873.79,2217.25,15,2641.14,6726.98,-4085.84
4235,User4235,DK,Regular,2023-09-05,8531.03,2727.4,21,5520.85,7715.86,-2195.01
4236,User4236,DE,VIP,2023-12-18,2206.71,1350.8,4,996.62,454.46,542.16
4237,User4237,FR,Gold,2023-11-26,6722.35,4256.35,49,11657.25,12587.93,-930.68
4238,User4238,ES,Gold,2023-12-26,7861.47,7308.78,36,9390.47,9749.27,-358.8
4239,User4239,ES,VIP,2022-10-01,9408.37,5578.87,49,10177.5,13673.54,-3496.04
4240,User4240,DK,VIP,2023-06-04,4756.87,2695.29,28,7312.71,8040.35,-727.64
4241,User4241,DK,Gold,2023-01-29,1290.02,867.5,23,6594.49,10310.35,-3715.86
4242,User4242,ES,Gold,2023-04-27,6390.43,3923.9,23,6078.74,3645.53,2433.21
4243,User4243,FR,Regular,2023-07-13,2406.87,1890.02,29,5247.12,5503.55,-256.43
4244,User4244,DK,VIP,2022-08-18,8521.72,3136.95,10,2714.71,2528.86,185.85
4245,User4245,PL,Gold,2022-11-19,7443.18,3459.02,14,3995.42,6671.38,-2675.96
4246,User4246,DE,Silver,2022-12-15,6691.09,2579.32,33,8954.31,9886.26,-931.95
4247,User4247,NL,Regular,2022-09-07,6892.74,3222.11,4,690.92,1562.5,-871.58
4248,User4248,NO,Silver,2023-09-16,1863.13,566.64,13,3217.63,6081.74,-2864.11
4249,User4249,NL,Regular,2023-06-17,6759.22,5607.56,21,5328.03,7001.55,-1673.52
4250,User4250,NO,Gold,2022-09-17,1245.82,983.81,16,3123.64,2807.63,316.01
4251,User4251,IT,Silver,2023-09-11,8071.26,3477.21,40,10253.9,7489.06,2764.84
4252,User4252,PL,Gold,2023-12-15,9505.95,6978.11,27,6400.88,8726.67,-2325.79
4253,User4253,IT,Regular,2023-05-26,6304.92,2021.38,5,1386.68,1587.07,-200.39
4254,User4254,SE,Gold,2022-12-09,1485.43,670.71,18,4364.45,4676.43,-311.98
4255,User4255,ES,Regular,2022-11-10,9783.4,6079.45,17,2985.43,4023.35,-1037.92
4256,User4256,SE,VIP,2022-09-20,5165.06,1706.36,12,2450.19,2798.11,-347.92
4257,User4257,NL,Silver,2023-12-22,841.16,576.41,23,5453.21,7578.32,-2125.11
4258,User4258,NL,Silver,2023-04-02,9637.9,8263.39,19,4776.35,5888.19,-1111.84
4259,User4259,ES,Silver,2023-09-11,9205.1,6208.02,35,7734.32,13757.77,-6023.45
4260,User4260,DK,Regular,2022-08-27,7508.51,4021.45,22,5931.25,7799.16,-1867.91
4261,User4261,ES,Gold,2023-07-18,2519.09,1545.88,38,10599.56,13160.25,-2560.69
4262,User4262,FR,Regular,2023-02-08,2464.21,999.76,42,9851.49,9839.74,11.75
4263,User4263,FR,VIP,2023-06-19,2342.3,1816.17,39,10228.78,10223.09,5.69
4264,User4264,NO,Regular,2023-08-06,6705.67,2893.45,8,1935.52,3299.46,-1363.94
4265,User4265,SE,Gold,2023-06-10,6301.11,4023.82,24,5145.43,6565.32,-1419.89
4266,User4266,DK,VIP,2023-12-19,8699.47,4322.1,35,7861.98,8971.06,-1109.08
4267,User4267,ES,Gold,2023-04-02,3530.28,1225.65,32,7680.3,9224.96,-1544.66
4268,User4268,SE,Regular,2023-12-23,7949.36,6506.98,31,9138.23,11357.51,-2219.28
4269,User4269,IT,Regular,2022-09-21,2540.32,2314.47,31,8227.58,10573.25,-2345.67
4270,User4270,NL,Silver,2024-02-06,5761.25,4838.26,5,1077.58,882.63,194.95
4271,User4271,SE,Gold,2023-03-11,6756.02,5522.74,6,1467.39,2405.49,-938.1
4272,User4272,IT,Gold,2023-05-22,5351.37,2680.23,48,12929.2,16355.01,-3425.81
4273,User4273,ES,Silver,2023-03-30,6056.82,3125.6,24,5653.83,4843.25,810.58
4274,User4274,UK,VIP,2022-11-18,4727.52,2818.96,41,11179.46,11800.24,-620.78
4275,User4275,NL,VIP,2023-03-19,9891.7,7586.55,24,5704.48,13227.94,-7523.46
4276,User4276,DK,Silver,2023-04-24,1296.74,1209.75,27,6715.77,5620.74,1095.03
4277,User4277,IT,Gold,2023-07-02,7552.94,3834.12,28,6081.23,5363.04,718.19
4278,User4278,FR,Regular,2023-05-20,2849.84,2082.65,49,11968.3,14501.17,-2532.87
4279,User4279,DK,VIP,2023-01-31,5175.06,3593.06,43,11525.13,12152.04,-626.91
4280,User4280,SE,Regular,2023-04-23,4505.55,3594.35,28,7195.89,5867.72,1328.17
4281,User4281,FR,Regular,2023-11-30,4220.18,3744.42,24,7324.36,9470.57,-2146.21
4282,User4282,DE,Silver,2022-09-22,5954.46,1939.56,38,9038.53,11476.9,-2438.37
